WBGene00000001,ENSP00000379855
WBGene00011408,ENSP00000285814
WBGene00011409,ENSP00000410833
WBGene00011411,ENSP00000354518
WBGene00011412,ENSP00000300151
WBGene00011417,ENSP00000351619
WBGene00011420,ENSP00000351619
WBGene00011433,ENSP00000379496
WBGene00011436,ENSP00000402569
WBGene00011437,ENSP00000355110
WBGene00011440,ENSP00000316905
WBGene00011449,ENSP00000303997
WBGene00011451,ENSP00000368485
WBGene00011474,ENSP00000378669
WBGene00011480,ENSP00000299767
WBGene00011481,ENSP00000381237
WBGene00011482,ENSP00000359848
WBGene00011488,ENSP00000246117
WBGene00011500,ENSP00000413483
WBGene00011502,ENSP00000401435
WBGene00011507,ENSP00000382382
WBGene00011510,ENSP00000369134
WBGene00011511,ENSP00000368305
WBGene00011522,ENSP00000368755
WBGene00011524,ENSP00000263177
WBGene00011526,ENSP00000016171
WBGene00011527,ENSP00000326579
WBGene00011528,ENSP00000347675
WBGene00011529,ENSP00000256255
WBGene00011532,ENSP00000301280
WBGene00011538,ENSP00000278856
WBGene00011543,ENSP00000378877
WBGene00011543,ENSP00000382728
WBGene00011543,ENSP00000395863
WBGene00011543,ENSP00000405565
WBGene00011543,ENSP00000406614
WBGene00011543,ENSP00000408032
WBGene00011543,ENSP00000412304
WBGene00011559,ENSP00000232607
WBGene00011563,ENSP00000355720
WBGene00011576,ENSP00000385547
WBGene00011579,ENSP00000350833
WBGene00011580,ENSP00000288071
WBGene00011580,ENSP00000306117
WBGene00011582,ENSP00000299178
WBGene00011587,ENSP00000265162
WBGene00011589,ENSP00000362936
WBGene00011590,ENSP00000406885
WBGene00011604,ENSP00000371546
WBGene00011605,ENSP00000335321
WBGene00011625,ENSP00000335193
WBGene00011629,ENSP00000261517
WBGene00011629,ENSP00000365834
WBGene00011630,ENSP00000369907
WBGene00011637,ENSP00000385657
WBGene00011638,ENSP00000364188
WBGene00011642,ENSP00000352268
WBGene00011645,ENSP00000378750
WBGene00011648,ENSP00000216416
WBGene00011662,ENSP00000391521
WBGene00011679,ENSP00000268379
WBGene00011687,ENSP00000279839
WBGene00011696,ENSP00000317955
WBGene00011697,ENSP00000362987
WBGene00011705,ENSP00000219611
WBGene00011717,ENSP00000321498
WBGene00011722,ENSP00000199814
WBGene00011730,ENSP00000265753
WBGene00011731,ENSP00000356567
WBGene00011734,ENSP00000307280
WBGene00011735,ENSP00000216218
WBGene00011740,ENSP00000229238
WBGene00011743,ENSP00000265073
WBGene00011758,ENSP00000362110
WBGene00011759,ENSP00000259873
WBGene00011759,ENSP00000383438
WBGene00011759,ENSP00000397790
WBGene00011759,ENSP00000398494
WBGene00011759,ENSP00000402718
WBGene00011759,ENSP00000414972
WBGene00011759,ENSP00000415703
WBGene00011760,ENSP00000357402
WBGene00011761,ENSP00000313854
WBGene00011767,ENSP00000302620
WBGene00011771,ENSP00000278752
WBGene00011775,ENSP00000325002
WBGene00011814,ENSP00000274400
WBGene00011815,ENSP00000377004
WBGene00011821,ENSP00000363394
WBGene00011826,ENSP00000384586
WBGene00011827,ENSP00000380880
WBGene00011828,ENSP00000405635
WBGene00011832,ENSP00000306920
WBGene00011834,ENSP00000295050
WBGene00011850,ENSP00000413575
WBGene00011858,ENSP00000366945
WBGene00011859,ENSP00000274787
WBGene00011860,ENSP00000356701
WBGene00011862,ENSP00000301015
WBGene00011867,ENSP00000269122
WBGene00011867,ENSP00000411094
WBGene00011872,ENSP00000257899
WBGene00011878,ENSP00000336630
WBGene00011884,ENSP00000229277
WBGene00011884,ENSP00000234590
WBGene00011884,ENSP00000370739
WBGene00011892,ENSP00000216520
WBGene00011897,ENSP00000318115
WBGene00011904,ENSP00000314724
WBGene00011908,ENSP00000263209
WBGene00011912,ENSP00000013070
WBGene00011914,ENSP00000217446
WBGene00011917,ENSP00000362712
WBGene00011923,ENSP00000345849
WBGene00011935,ENSP00000345494
WBGene00011936,ENSP00000053867
WBGene00011938,ENSP00000360268
WBGene00011939,ENSP00000314396
WBGene00011941,ENSP00000253233
WBGene00011944,ENSP00000356548
WBGene00011955,ENSP00000318486
WBGene00011962,ENSP00000376268
WBGene00011964,ENSP00000361705
WBGene00011967,ENSP00000272444
WBGene00011969,ENSP00000361524
WBGene00011970,ENSP00000019317
WBGene00011975,ENSP00000163416
WBGene00011976,ENSP00000380794
WBGene00011980,ENSP00000294383
WBGene00011995,ENSP00000349547
WBGene00012000,ENSP00000382541
WBGene00012004,ENSP00000363979
WBGene00012007,ENSP00000371110
WBGene00012015,ENSP00000270776
WBGene00012017,ENSP00000225519
WBGene00012019,ENSP00000333568
WBGene00012019,ENSP00000368356
WBGene00012019,ENSP00000408285
WBGene00012029,ENSP00000296121
WBGene00012030,ENSP00000417559
WBGene00012031,ENSP00000308610
WBGene00012033,ENSP00000376587
WBGene00012037,ENSP00000420357
WBGene00012059,ENSP00000350698
WBGene00012094,ENSP00000309565
WBGene00012097,ENSP00000222388
WBGene00012100,ENSP00000355589
WBGene00012105,ENSP00000258052
WBGene00012116,ENSP00000264432
WBGene00012124,ENSP00000281131
WBGene00012126,ENSP00000329715
WBGene00012127,ENSP00000335247
WBGene00012128,ENSP00000244751
WBGene00012132,ENSP00000392087
WBGene00012144,ENSP00000376911
WBGene00012148,ENSP00000315147
WBGene00012164,ENSP00000307071
WBGene00012166,ENSP00000184266
WBGene00012179,ENSP00000371103
WBGene00012184,ENSP00000282226
WBGene00012187,ENSP00000377383
WBGene00012192,ENSP00000299201
WBGene00012193,ENSP00000253794
WBGene00012194,ENSP00000274811
WBGene00012203,ENSP00000411015
WBGene00012204,ENSP00000290075
WBGene00012205,ENSP00000386157
WBGene00012208,ENSP00000417573
WBGene00012209,ENSP00000336856
WBGene00012225,ENSP00000002165
WBGene00012230,ENSP00000221899
WBGene00012234,ENSP00000346913
WBGene00012244,ENSP00000317376
WBGene00012245,ENSP00000261973
WBGene00012258,ENSP00000379017
WBGene00012298,ENSP00000414716
WBGene00012316,ENSP00000401264
WBGene00012319,ENSP00000333142
WBGene00012322,ENSP00000364515
WBGene00012337,ENSP00000270176
WBGene00012341,ENSP00000327214
WBGene00012341,ENSP00000339182
WBGene00012341,ENSP00000341942
WBGene00012341,ENSP00000416508
WBGene00012342,ENSP00000230640
WBGene00012343,ENSP00000264645
WBGene00012344,ENSP00000386350
WBGene00012348,ENSP00000261461
WBGene00012348,ENSP00000404632
WBGene00012351,ENSP00000296802
WBGene00012353,ENSP00000354519
WBGene00012354,ENSP00000253452
WBGene00012356,ENSP00000205214
WBGene00012359,ENSP00000359484
WBGene00012360,ENSP00000273859
WBGene00012360,ENSP00000313600
WBGene00012360,ENSP00000349325
WBGene00012361,ENSP00000333837
WBGene00012362,ENSP00000346255
WBGene00012366,ENSP00000302830
WBGene00012370,ENSP00000333799
WBGene00012371,ENSP00000256433
WBGene00012375,ENSP00000263702
WBGene00012386,ENSP00000262215
WBGene00012386,ENSP00000360985
WBGene00012389,ENSP00000326924
WBGene00012390,ENSP00000262644
WBGene00012394,ENSP00000332407
WBGene00012423,ENSP00000242210
WBGene00012437,ENSP00000216181
WBGene00012437,ENSP00000226207
WBGene00012437,ENSP00000226209
WBGene00012437,ENSP00000245503
WBGene00012437,ENSP00000252172
WBGene00012437,ENSP00000252173
WBGene00012437,ENSP00000255381
WBGene00012437,ENSP00000348634
WBGene00012437,ENSP00000353590
WBGene00012437,ENSP00000355048
WBGene00012437,ENSP00000379613
WBGene00012458,ENSP00000340896
WBGene00012459,ENSP00000380514
WBGene00012460,ENSP00000210060
WBGene00012463,ENSP00000385165
WBGene00012464,ENSP00000222250
WBGene00012465,ENSP00000361010
WBGene00012466,ENSP00000287996
WBGene00012468,ENSP00000403941
WBGene00012469,ENSP00000308546
WBGene00012476,ENSP00000394419
WBGene00012479,ENSP00000418287
WBGene00012483,ENSP00000330730
WBGene00012484,ENSP00000253001
WBGene00012497,ENSP00000358423
WBGene00012514,ENSP00000380784
WBGene00012528,ENSP00000216277
WBGene00012530,ENSP00000262288
WBGene00012538,ENSP00000408263
WBGene00012543,ENSP00000262461
WBGene00012543,ENSP00000370381
WBGene00012544,ENSP00000280800
WBGene00012550,ENSP00000263672
WBGene00012553,ENSP00000317780
WBGene00012555,ENSP00000264452
WBGene00012556,ENSP00000053468
WBGene00012559,ENSP00000262291
WBGene00012560,ENSP00000312753
WBGene00012562,ENSP00000287652
WBGene00012578,ENSP00000313601
WBGene00012606,ENSP00000240159
WBGene00012608,ENSP00000379865
WBGene00012626,ENSP00000286544
WBGene00012639,ENSP00000418589
WBGene00012641,ENSP00000365543
WBGene00012643,ENSP00000312318
WBGene00012644,ENSP00000398177
WBGene00012645,ENSP00000411177
WBGene00012650,ENSP00000360623
WBGene00012652,ENSP00000261406
WBGene00012658,ENSP00000280330
WBGene00012659,ENSP00000356562
WBGene00012663,ENSP00000337854
WBGene00012664,ENSP00000357791
WBGene00012665,ENSP00000012443
WBGene00012666,ENSP00000409332
WBGene00012676,ENSP00000348596
WBGene00012692,ENSP00000246802
WBGene00012694,ENSP00000340823
WBGene00012696,ENSP00000349824
WBGene00012697,ENSP00000081029
WBGene00012704,ENSP00000406796
WBGene00012713,ENSP00000402938
WBGene00012714,ENSP00000411772
WBGene00012718,ENSP00000384716
WBGene00012722,ENSP00000285930
WBGene00012730,ENSP00000264951
WBGene00012735,ENSP00000222584
WBGene00012739,ENSP00000227520
WBGene00012740,ENSP00000296626
WBGene00012756,ENSP00000419005
WBGene00012765,ENSP00000355777
WBGene00012768,ENSP00000391944
WBGene00012769,ENSP00000375863
WBGene00012779,ENSP00000378476
WBGene00012780,ENSP00000370761
WBGene00012786,ENSP00000352497
WBGene00012796,ENSP00000410926
WBGene00012803,ENSP00000371393
WBGene00012804,ENSP00000243389
WBGene00012807,ENSP00000261692
WBGene00012810,ENSP00000273512
WBGene00012813,ENSP00000330180
WBGene00012828,ENSP00000411851
WBGene00012830,ENSP00000276585
WBGene00012858,ENSP00000351100
WBGene00012864,ENSP00000250156
WBGene00012867,ENSP00000367893
WBGene00012868,ENSP00000349291
WBGene00012868,ENSP00000411197
WBGene00012885,ENSP00000310623
WBGene00012887,ENSP00000319771
WBGene00012890,ENSP00000261893
WBGene00012891,ENSP00000240123
WBGene00012894,ENSP00000277575
WBGene00012895,ENSP00000261643
WBGene00012896,ENSP00000317123
WBGene00012896,ENSP00000320252
WBGene00012897,ENSP00000219789
WBGene00012903,ENSP00000310440
WBGene00012907,ENSP00000265641
WBGene00012907,ENSP00000353945
WBGene00012908,ENSP00000355385
WBGene00012909,ENSP00000366156
WBGene00012911,ENSP00000355607
WBGene00012914,ENSP00000258168
WBGene00012920,ENSP00000245812
WBGene00012927,ENSP00000332448
WBGene00012929,ENSP00000225577
WBGene00012930,ENSP00000263847
WBGene00012932,ENSP00000413661
WBGene00012933,ENSP00000261537
WBGene00012935,ENSP00000418268
WBGene00012936,ENSP00000368358
WBGene00012944,ENSP00000385328
WBGene00012948,ENSP00000352821
WBGene00012950,ENSP00000266126
WBGene00012964,ENSP00000274606
WBGene00012966,ENSP00000359939
WBGene00012977,ENSP00000364037
WBGene00012978,ENSP00000304151
WBGene00012978,ENSP00000366629
WBGene00012980,ENSP00000264059
WBGene00012982,ENSP00000361473
WBGene00012983,ENSP00000352657
WBGene00012984,ENSP00000301012
WBGene00012990,ENSP00000360371
WBGene00012995,ENSP00000349705
WBGene00012996,ENSP00000218432
WBGene00012997,ENSP00000362135
WBGene00012998,ENSP00000326003
WBGene00012999,ENSP00000263857
WBGene00013000,ENSP00000405426
WBGene00013001,ENSP00000264230
WBGene00013002,ENSP00000296642
WBGene00013011,ENSP00000313121
WBGene00013015,ENSP00000366030
WBGene00013016,ENSP00000318262
WBGene00013018,ENSP00000367992
WBGene00013020,ENSP00000362909
WBGene00013025,ENSP00000273398
WBGene00013026,ENSP00000359160
WBGene00013028,ENSP00000360107
WBGene00013029,ENSP00000328570
WBGene00013034,ENSP00000283684
WBGene00013034,ENSP00000284509
WBGene00013034,ENSP00000357475
WBGene00013034,ENSP00000371070
WBGene00013034,ENSP00000371084
WBGene00013038,ENSP00000265748
WBGene00013039,ENSP00000264896
WBGene00013042,ENSP00000358293
WBGene00013082,ENSP00000410608
WBGene00013092,ENSP00000386217
WBGene00013094,ENSP00000299166
WBGene00013103,ENSP00000373073
WBGene00013109,ENSP00000364293
WBGene00013111,ENSP00000293328
WBGene00013111,ENSP00000341208
WBGene00013122,ENSP00000284202
WBGene00013123,ENSP00000358695
WBGene00013128,ENSP00000368881
WBGene00013129,ENSP00000275820
WBGene00013136,ENSP00000360715
WBGene00013138,ENSP00000399679
WBGene00013139,ENSP00000259737
WBGene00013143,ENSP00000331815
WBGene00013144,ENSP00000263657
WBGene00013150,ENSP00000420176
WBGene00013151,ENSP00000309126
WBGene00013160,ENSP00000362550
WBGene00013164,ENSP00000364035
WBGene00013167,ENSP00000328062
WBGene00013168,ENSP00000358921
WBGene00013176,ENSP00000276590
WBGene00013177,ENSP00000358242
WBGene00013188,ENSP00000270066
WBGene00013189,ENSP00000317123
WBGene00013189,ENSP00000320252
WBGene00013196,ENSP00000246077
WBGene00013197,ENSP00000307126
WBGene00013200,ENSP00000362456
WBGene00013201,ENSP00000351769
WBGene00013202,ENSP00000011619
WBGene00013202,ENSP00000316589
WBGene00013207,ENSP00000298681
WBGene00013209,ENSP00000357858
WBGene00013213,ENSP00000348933
WBGene00013214,ENSP00000359361
WBGene00013216,ENSP00000370419
WBGene00013217,ENSP00000261647
WBGene00013218,ENSP00000298818
WBGene00013219,ENSP00000252445
WBGene00013220,ENSP00000241052
WBGene00013223,ENSP00000401704
WBGene00013224,ENSP00000316109
WBGene00013225,ENSP00000368798
WBGene00013236,ENSP00000270812
WBGene00013237,ENSP00000007516
WBGene00013238,ENSP00000317331
WBGene00013241,ENSP00000242576
WBGene00013244,ENSP00000397643
WBGene00013244,ENSP00000402112
WBGene00013258,ENSP00000268124
WBGene00013259,ENSP00000407873
WBGene00013260,ENSP00000301740
WBGene00013263,ENSP00000360688
WBGene00013265,ENSP00000361162
WBGene00013266,ENSP00000374328
WBGene00013268,ENSP00000363824
WBGene00013269,ENSP00000301761
WBGene00013284,ENSP00000360569
WBGene00013301,ENSP00000252603
WBGene00013302,ENSP00000376792
WBGene00013311,ENSP00000298428
WBGene00013311,ENSP00000418493
WBGene00013317,ENSP00000385205
WBGene00013323,ENSP00000276530
WBGene00013324,ENSP00000245539
WBGene00013326,ENSP00000159087
WBGene00013332,ENSP00000360676
WBGene00013339,ENSP00000306296
WBGene00013343,ENSP00000266079
WBGene00013344,ENSP00000364721
WBGene00013345,ENSP00000324628
WBGene00013347,ENSP00000263257
WBGene00013354,ENSP00000355217
WBGene00013355,ENSP00000348278
WBGene00013358,ENSP00000289119
WBGene00013360,ENSP00000330945
WBGene00013361,ENSP00000274680
WBGene00013362,ENSP00000346142
WBGene00013365,ENSP00000238831
WBGene00013373,ENSP00000304353
WBGene00013376,ENSP00000416515
WBGene00013378,ENSP00000245046
WBGene00013379,ENSP00000401639
WBGene00013382,ENSP00000282570
WBGene00013405,ENSP00000367440
WBGene00013406,ENSP00000252102
WBGene00013407,ENSP00000331965
WBGene00013416,ENSP00000274473
WBGene00013416,ENSP00000398045
WBGene00013416,ENSP00000414475
WBGene00013422,ENSP00000350098
WBGene00013433,ENSP00000229384
WBGene00013434,ENSP00000420787
WBGene00013435,ENSP00000293362
WBGene00013436,ENSP00000289359
WBGene00013441,ENSP00000285398
WBGene00013446,ENSP00000360222
WBGene00013447,ENSP00000281038
WBGene00013455,ENSP00000339150
WBGene00013457,ENSP00000370019
WBGene00013460,ENSP00000238112
WBGene00013461,ENSP00000334140
WBGene00013462,ENSP00000381745
WBGene00013464,ENSP00000371607
WBGene00013492,ENSP00000265986
WBGene00013499,ENSP00000359543
WBGene00013506,ENSP00000369681
WBGene00013518,ENSP00000413445
WBGene00013529,ENSP00000259895
WBGene00013529,ENSP00000365504
WBGene00013529,ENSP00000395497
WBGene00013529,ENSP00000396251
WBGene00013529,ENSP00000401105
WBGene00013529,ENSP00000403156
WBGene00013531,ENSP00000323696
WBGene00013532,ENSP00000377311
WBGene00013541,ENSP00000285737
WBGene00013544,ENSP00000244230
WBGene00013550,ENSP00000228827
WBGene00013551,ENSP00000319673
WBGene00013551,ENSP00000358233
WBGene00013557,ENSP00000255882
WBGene00013561,ENSP00000379294
WBGene00013577,ENSP00000301920
WBGene00013591,ENSP00000263791
WBGene00013595,ENSP00000361306
WBGene00013597,ENSP00000405573
WBGene00013598,ENSP00000366565
WBGene00013599,ENSP00000381652
WBGene00013601,ENSP00000296595
WBGene00013603,ENSP00000366936
WBGene00013606,ENSP00000299218
WBGene00013606,ENSP00000387641
WBGene00013665,ENSP00000318799
WBGene00013666,ENSP00000358853
WBGene00013667,ENSP00000185150
WBGene00013668,ENSP00000379836
WBGene00013669,ENSP00000397219
WBGene00013670,ENSP00000367343
WBGene00013671,ENSP00000331369
WBGene00013674,ENSP00000357297
WBGene00013676,ENSP00000354697
WBGene00013677,ENSP00000362576
WBGene00013678,ENSP00000282276
WBGene00013680,ENSP00000215591
WBGene00013683,ENSP00000281537
WBGene00013687,ENSP00000353564
WBGene00013688,ENSP00000283109
WBGene00013690,ENSP00000359832
WBGene00013693,ENSP00000302728
WBGene00013708,ENSP00000258874
WBGene00013709,ENSP00000255641
WBGene00013711,ENSP00000251691
WBGene00013718,ENSP00000288050
WBGene00013720,ENSP00000301939
WBGene00013724,ENSP00000340836
WBGene00013725,ENSP00000285116
WBGene00013732,ENSP00000287878
WBGene00013735,ENSP00000403343
WBGene00013736,ENSP00000379372
WBGene00013737,ENSP00000302413
WBGene00013738,ENSP00000414851
WBGene00013740,ENSP00000409548
WBGene00013748,ENSP00000222002
WBGene00013765,ENSP00000344683
WBGene00013766,ENSP00000246789
WBGene00013768,ENSP00000276533
WBGene00013789,ENSP00000359449
WBGene00013790,ENSP00000273375
WBGene00013802,ENSP00000269373
WBGene00013803,ENSP00000403354
WBGene00013804,ENSP00000417190
WBGene00013808,ENSP00000366604
WBGene00013852,ENSP00000375773
WBGene00013855,ENSP00000367064
WBGene00013857,ENSP00000297431
WBGene00013866,ENSP00000381234
WBGene00013870,ENSP00000379133
WBGene00013880,ENSP00000390035
WBGene00013892,ENSP00000321449
WBGene00013894,ENSP00000299198
WBGene00013919,ENSP00000318147
WBGene00013920,ENSP00000337331
WBGene00013924,ENSP00000350708
WBGene00013925,ENSP00000360593
WBGene00013955,ENSP00000378015
WBGene00013963,ENSP00000265715
WBGene00013963,ENSP00000346325
WBGene00013967,ENSP00000373331
WBGene00013969,ENSP00000287097
WBGene00013972,ENSP00000260113
WBGene00013974,ENSP00000329684
WBGene00013981,ENSP00000255465
WBGene00013983,ENSP00000238146
WBGene00013984,ENSP00000305230
WBGene00013984,ENSP00000315139
WBGene00013985,ENSP00000325827
WBGene00013994,ENSP00000401246
WBGene00013996,ENSP00000296468
WBGene00013997,ENSP00000304467
WBGene00013998,ENSP00000283875
WBGene00014000,ENSP00000367928
WBGene00014004,ENSP00000354421
WBGene00014011,ENSP00000323837
WBGene00014012,ENSP00000341874
WBGene00014013,ENSP00000318318
WBGene00014015,ENSP00000370345
WBGene00014019,ENSP00000322373
WBGene00014021,ENSP00000299134
WBGene00014022,ENSP00000416099
WBGene00014023,ENSP00000319918
WBGene00014025,ENSP00000349887
WBGene00014027,ENSP00000353165
WBGene00014034,ENSP00000349576
WBGene00014051,ENSP00000260526
WBGene00014054,ENSP00000359151
WBGene00014066,ENSP00000258428
WBGene00014075,ENSP00000262096
WBGene00014076,ENSP00000376733
WBGene00014080,ENSP00000311318
WBGene00014081,ENSP00000363046
WBGene00014083,ENSP00000259239
WBGene00014092,ENSP00000379326
WBGene00014095,ENSP00000277865
WBGene00014095,ENSP00000327589
WBGene00014098,ENSP00000263035
WBGene00014101,ENSP00000357484
WBGene00014106,ENSP00000363001
WBGene00014109,ENSP00000335632
WBGene00014111,ENSP00000379761
WBGene00014112,ENSP00000309175
WBGene00014114,ENSP00000263956
WBGene00014115,ENSP00000396995
WBGene00014119,ENSP00000381104
WBGene00014120,ENSP00000203001
WBGene00014123,ENSP00000256398
WBGene00014148,ENSP00000377814
WBGene00014151,ENSP00000349205
WBGene00014153,ENSP00000363972
WBGene00014165,ENSP00000380982
WBGene00014170,ENSP00000365963
WBGene00014170,ENSP00000373107
WBGene00014170,ENSP00000394056
WBGene00014170,ENSP00000403557
WBGene00014170,ENSP00000407981
WBGene00014170,ENSP00000411038
WBGene00014170,ENSP00000412297
WBGene00014170,ENSP00000414808
WBGene00014172,ENSP00000245816
WBGene00014174,ENSP00000356231
WBGene00014176,ENSP00000356272
WBGene00014177,ENSP00000226798
WBGene00014202,ENSP00000274813
WBGene00014203,ENSP00000368119
WBGene00014204,ENSP00000225726
WBGene00014205,ENSP00000407613
WBGene00014208,ENSP00000360817
WBGene00014210,ENSP00000393161
WBGene00014215,ENSP00000261183
WBGene00014218,ENSP00000386458
WBGene00014221,ENSP00000228958
WBGene00014222,ENSP00000362261
WBGene00014224,ENSP00000320184
WBGene00014226,ENSP00000381975
WBGene00014227,ENSP00000002125
WBGene00014228,ENSP00000263092
WBGene00014230,ENSP00000228955
WBGene00014232,ENSP00000375951
