uniprot_id_cele	uniprot_id_hsap
Q20922	Q9UEW3
O45105	Q9UEW3
Q86NE2	Q9UEW3
P34804	Q9UEW3
Q9NAE0	Q9UEW3
Q23150	Q9UEW3
Q9GYP3	Q9UEW3
P91250	Q9UEW3
A3QM98	Q9UEW3
O17641	Q9UEW3
O17642	Q9UEW3
Q20270	Q9UEW3
Q19050	Q9UEW3
G5EEB6	Q9UEW3
P18831	Q9UEW3
Q20142	Q9UEW3
Q8I4C0	Q9UEW3
O17209	Q9UEW3
P34687	Q9UEW3
Q966K5	Q9UEW3
Q9N3D7	Q9UEW3
G5EDG6	Q9UEW3
Q95Y22	Q9UEW3
Q18302	Q9UEW3
Q20805	Q9UEW3
Q21184	Q9UEW3
Q22393	Q9UEW3
Q8MXR1	Q9UEW3
P18834	Q9UEW3
O01799	Q9UEW3
Q86MP1	Q9UEW3
Q9XUE9	Q9UEW3
Q22183	Q9UEW3
O44173	Q9UEW3
G5ED38	Q9UEW3
Q9U336	Q9UEW3
O62432	Q9UEW3
P35799	Q9UEW3
O44731	P30968
O44731	Q96P88
Q8IAA2	Q8TAC2
Q8IAA2	Q15040
Q9U2C5	Q86YT6
Q9U2C5	Q96AX9
O02058	Q03393
E5QCH1	Q9H0H0
Q20340	Q9BV57
Q18248	Q9NQL9
Q9TYT3	P29353
Q9TYT3	P98077
Q9TYT3	Q92529
Q9TYT3	Q6S5L8
Q965W4	Q86VU5
Q8WTM3	Q86VU5
Q965W3	Q86VU5
Q9XXH0	Q86VU5
Q22666	P40222
Q22666	Q9NUQ3
Q22666	Q8N3L3
Q9NEW8	Q15545
Q9NEW8	Q5H9L4
Q20788	Q15545
Q20788	Q5H9L4
Q18319	O95214
Q18319	O15243
Q20523	O43826
E1TU65	O43826
F5GU86	Q8N6M0
F5GU86	Q7L8S5
Q19723	Q6FIF0
Q19723	O76080
Q9TZH6	P61457
Q9TZH6	Q9H0N5
Q18421	Q9HAV7
Q18421	Q8TAA5
Q6A573	Q96B97
Q6A573	Q9Y5K6
Q20683	A6NLP5
O18054	P61758
Q09544	P30049
Q93725	Q15843
Q22329	Q9H237
Q18726	Q9Y375
Q95Q06	Q9H5V9
G5ED82	O76062
G5ED82	Q14739
G5ED82	Q9UBM7
O44782	O95292
O44782	Q9P0L0
Q20108	P43378
Q22668	P43378
Q09459	Q68CZ1
Q09459	Q96KN7
P49180	P18077
G5EG18	Q6P1N9
Q21945	O60760
Q7JKP6	Q12888
Q18887	Q9BRK5
P34426	Q9Y679
Q22093	Q9Y5Q8
Q9XXI4	Q8TBH0
Q20577	Q8TBH0
O17982	Q8TBH0
O17981	Q8TBH0
Q9GYT4	Q8TBH0
Q9GYT5	Q8TBH0
Q9XXI0	Q8TBH0
P91469	Q8TBH0
O76685	Q8TBH0
Q93348	P78415
Q93348	P78414
Q93348	P78411
Q93348	Q9BZI1
Q93348	P78413
Q93348	P78412
G5EFQ5	Q13950
G5EFQ5	Q01196
G5EFQ5	Q13761
O45145	Q5QJU3
O45145	Q8TDN7
Q9GZE8	Q9BUX1
Q9GZE8	Q8WUX2
Q20027	O95992
Q9TZ93	P63272
Q9XXD4	Q9NX24
Q9U2Z2	Q06520
Q9U2Z2	O00204
Q9U2Z2	O00338
Q9U2Z2	Q6IMI6
Q9U2Z2	O75897
Q9U2Z2	P50226
Q9U2Z2	P50224
Q9U2Z2	P50225
Q9U2Z2	O43704
Q9U2Z2	P49888
G5EDR5	Q11128
G5EDR5	P21217
G5EDR5	P51993
G5EDR5	Q9Y231
Q9TY07	O75190
Q9TY07	Q7Z6W7
Q9TY07	Q8NHS0
Q9TY07	P25686
Q22250	Q32ZL2
Q22250	Q8TBJ4
Q22250	Q96GM1
O01869	P46783
O01869	Q9NQ39
Q17522	P50238
Q19641	P50238
Q20965	Q12894
Q20965	O00458
I2HAD9	Q15126
G5EGA3	Q8NAG6
O01911	Q8WVF1
H2FLL1	Q96Q06
Q19427	Q86X67
Q95QD6	Q7Z6V5
Q22122	Q96GY0
Q22006	Q9BV38
Q21641	Q969V4
Q21641	Q9BXF9
Q21641	Q8WW24
Q21641	Q96M29
Q21641	Q9UIF3
G5EDP9	P27986
G5EDP9	O00459
G5EDP9	Q92569
P19974	P99999
P19974	M0R312
Q23240	P99999
Q23240	M0R312
Q8IG72	P0C091
Q8IG72	Q5SZK8
Q8IG72	Q5H8C1
Q09604	P35548
Q09604	P28360
Q95ZS6	Q86YS3
Q95ZS6	O75154
C0Z1Y9	O75832
O02207	Q15070
Q23525	O75683
O18131	Q9H446
Q9N4U0	P51946
Q18949	Q9Y2Z0
Q9U252	Q8TF01
Q9XW93	Q9NUP7
H2L0P1	B2RNN3
H2L0P1	P0C862
H2L0P1	A6NHN0
H2L0P1	Q9BXJ5
H2L0P1	Q9BXJ2
H2L0P1	Q15848
Q21855	B2RNN3
Q21855	P0C862
Q21855	A6NHN0
Q21855	Q9BXJ5
Q21855	Q9BXJ2
Q21855	Q15848
Q18450	B2RNN3
Q18450	P0C862
Q18450	A6NHN0
Q18450	Q9BXJ5
Q18450	Q9BXJ2
Q18450	Q15848
O44174	B2RNN3
O44174	P0C862
O44174	A6NHN0
O44174	Q9BXJ5
O44174	Q9BXJ2
O44174	Q15848
P17657	B2RNN3
P17657	P0C862
P17657	A6NHN0
P17657	Q9BXJ5
P17657	Q9BXJ2
P17657	Q15848
Q9GYI3	B2RNN3
Q9GYI3	P0C862
Q9GYI3	A6NHN0
Q9GYI3	Q9BXJ5
Q9GYI3	Q9BXJ2
Q9GYI3	Q15848
Q19079	B2RNN3
Q19079	P0C862
Q19079	A6NHN0
Q19079	Q9BXJ5
Q19079	Q9BXJ2
Q19079	Q15848
Q09578	B2RNN3
Q09578	P0C862
Q09578	A6NHN0
Q09578	Q9BXJ5
Q09578	Q9BXJ2
Q09578	Q15848
O02300	P37288
O02300	P47901
O02300	P30559
O02300	P30518
O62169	P37288
O62169	P47901
O62169	P30559
O62169	P30518
O62259	Q13886
O62259	Q9Y2Y9
O62259	Q9BXK1
O62259	Q8TD94
Q9N4P3	Q9Y2K5
Q9N4P3	Q15032
Q9N4P3	Q9UBL0
H2L2E9	P20023
O01514	Q3SYG4
O01259	Q92535
Q93456	P07992
Q95XN6	P62312
Q8IG68	Q8NEJ9
Q23462	Q96QF7
G5EE06	Q11130
G5EE06	P22083
G5EEE1	Q11130
G5EEE1	P22083
G5EEL7	Q11130
G5EEL7	P22083
Q9N3C6	A1YPR0
Q9N3C6	O95365
Q9N3C6	O15156
Q9N3C6	O43829
Q9NA74	Q5TGI0
Q9NAG5	Q5TGI0
Q9GRY9	Q9UNW9
Q9GRY9	P51513
E0DBL0	Q13686
Q10920	O00233
Q09523	O75616
Q21233	O95299
Q9NAH3	O95400
Q9GZI6	P49848
Q9XVI0	Q15311
Q8I4N3	Q9BTX1
Q95XH2	Q9BSB4
Q9XTT4	Q9NQW6
Q9XYB7	P11473
Q9XYB7	O75469
Q9XYB7	Q14994
H2KZJ7	O75915
H2KZJ7	O60831
O62388	P61927
P49622	P61927
P34298	Q1HG43
P34298	Q1HG44
B7WNB4	Q8N5C7
Q60F73	Q6IC98
P91302	Q9BZL1
Q5ZR76	Q6ZNW5
Q9XTU9	Q86SX6
Q9U2U3	Q8N5M1
D1MN74	Q96B67
D1MN74	Q8NCT1
D1MN74	Q9H3M7
B7FAS6	Q9BWW4
B7FAS6	P81877
B7FAS6	Q9BWG4
P49594	P49593
P49594	Q8WY54
Q18674	P56182
Q18674	Q14684
H2KYJ5	Q9Y6C9
H2KYJ5	Q9NZJ7
Q18075	Q969T9
Q18966	Q969T9
P34258	Q5HYK7
Q95Q17	O43513
O17591	Q96A49
Q965Q1	P61604
Q9XVZ8	P60002
Q23288	Q9H9C1
Q9GUM5	Q9NY61
Q9NEU5	Q9NZM5
Q9UAW8	Q9NZC3
Q9NAQ9	Q9Y584
Q9U3A0	O94933
Q9U3A0	O94991
Q9U3A0	Q9H156
Q9U3A0	Q8IW52
Q9U3A0	Q9H5Y7
Q9U3A0	Q96PX8
Q966L1	Q15165
Q966L1	P27169
Q966L1	Q15166
B1V898	Q15165
B1V898	P27169
B1V898	Q15166
Q2V071	Q15165
Q2V071	P27169
Q2V071	Q15166
O44180	P29350
O44180	Q06124
Q9N4M8	P29350
Q9N4M8	Q06124
O62203	Q9NWH9
O62203	Q14151
O62203	Q15424
O17582	P52746
Q18289	P52746
H2L0S5	Q9C0H9
H2L0S5	Q5T5P2
Q86GI2	Q5T9C2
Q86GI2	Q5T8I3
Q9NLC2	Q9H2Z4
Q9NLC2	P43699
Q18596	O75223
G5ED60	Q96EZ8
Q18359	Q16718
O44856	Q8NA23
G5ED76	Q9UBI4
Q9GR61	P62875
Q9N4N3	Q5J8M3
Q95Q11	Q9Y2R9
O44788	Q9UI15
O44788	P37802
O44788	Q01995
O44788	Q15417
Q9U2Q8	P62942
Q9U2Q8	Q5VVH2
Q9U2Q8	P68106
Q9GYH9	H3BQF6
Q9GYH9	Q5JPI9
P90793	Q96HM7
P90793	Q9H1Q7
Q22171	Q9NRN7
Q22856	Q9NRN7
A7WK41	P24666
G5EGG2	O75943
Q20069	Q12980
Q95PZ0	Q7L5N1
Q95XJ7	Q8N441
Q9BKU9	Q8N0Z6
Q94284	Q96F25
Q9BL86	Q96DV4
Q95QL2	Q9BYD1
Q23543	Q9UK45
Q9U1U4	Q9H8T0
Q17894	O75132
Q17894	P86452
Q21374	O75132
Q21374	P86452
Q19188	O43490
Q19188	Q8N271
Q0PDK5	O14772
P91913	P05386
Q20201	Q05066
Q19766	Q15388
Q17427	Q96EK6
Q9XVE9	P50914
O62193	Q9Y248
Q09652	Q9Y2Q3
Q8I4F7	Q9H7B4
Q9XYD3	Q8TCN5
P20784	Q9Y215
Q23628	Q9Y215
O17734	Q9Y215
Q23422	Q9Y215
Q20778	Q9Y215
P12114	Q9Y215
Q21437	Q9Y215
Q23222	Q9Y215
Q19514	Q9Y215
P91274	Q9Y215
Q9N4U2	Q9Y215
Q22510	Q13461
Q22510	O00358
Q22510	O60548
Q22510	Q16676
Q22510	Q9UJU5
Q22510	P55318
Q22510	Q99958
Q22510	P58012
Q22510	O43638
Q22510	Q12952
Q22910	Q9BZE3
Q22910	Q9NY43
Q22909	Q9BZE3
Q22909	Q9NY43
G5EBT7	Q6ZMI3
G5EGP1	Q6ZMI3
G5EC44	O60671
O45550	Q01658
Q09397	Q13309
Q17477	Q330K2
Q9U241	O14561
Q22071	Q5XUX1
Q18263	Q8WVS4
Q21918	Q969G6
Q18946	Q9BPX1
Q9N5G4	Q9BPX1
Q9N5G3	Q9BPX1
Q1EPL7	Q9BPX1
O45709	Q9BPX1
Q19774	Q9BPX1
O45236	Q9BPX1
Q9N5G2	Q9BPX1
Q19890	Q9BPX1
Q17724	Q9BPX1
G5ECL7	Q9BPX1
O16995	Q9BPX1
Q17726	Q9BPX1
Q19108	Q9BPX1
O16969	Q9BPX1
Q9N5G1	Q9BPX1
O16971	Q9BPX1
G5ECU4	Q9BPX1
O17574	Q9BPX1
Q8MXS8	Q9BPX1
Q9BL81	Q9BPX1
O01812	P05413
O01812	O15540
O01812	P15090
O01812	P02689
O01812	Q0Z7S8
O01812	A6NFH5
O01812	Q01469
O01814	P05413
O01814	O15540
O01814	P15090
O01814	P02689
O01814	Q0Z7S8
O01814	A6NFH5
O01814	Q01469
O02323	P05413
O02323	O15540
O02323	P15090
O02323	P02689
O02323	Q0Z7S8
O02323	A6NFH5
O02323	Q01469
O02324	P05413
O02324	O15540
O02324	P15090
O02324	P02689
O02324	Q0Z7S8
O02324	A6NFH5
O02324	Q01469
P91127	P59282
P91127	Q9BW30
P91127	O94811
Q93341	P00374
Q93341	Q86XF0
Q9NHC3	P46108
Q9NHC3	P46109
P34281	Q9NQG5
P34281	Q96P16
O01504	P05387
G5EC45	Q6IQ49
G5EF51	Q8NBH2
Q22629	Q14118
Q21739	Q8WVK2
Q19987	Q9BPX7
Q23529	Q9UJC3
Q23529	Q86VS8
Q23529	Q96ED9
H2KZ27	Q14CX5
H2KZU5	Q14CX5
Q9GYS1	O75530
Q09252	Q9H0G5
Q9XTU6	P62304
Q9XVZ9	Q86U28
Q95XR3	Q9BRP4
P91303	O95670
P91303	O75348
P91303	Q96LB4
H2KYT5	Q86XI6
H2KYT5	Q9UQK1
Q8MQ86	O15394
Q8MQ86	P13591
Q9U3N5	P62341
Q19892	P62341
Q17687	Q9H7P6
Q17687	Q96EY5
P41941	O14653
Q21069	O95568
I2HA91	Q8WUK0
Q22169	P43308
Q17461	Q5T1A1
Q564X7	Q6P1X6
Q8ITV6	Q6P2E9
P49181	Q9Y3U8
Q23450	Q96BR5
Q22020	Q9BRX8
O17963	Q96FC7
O17963	Q92561
O45775	Q96FC7
O45775	Q92561
Q9BPP2	Q96FC7
Q9BPP2	Q92561
A4UVL8	Q96FC7
A4UVL8	Q92561
G5ECJ7	Q96FC7
G5ECJ7	Q92561
Q19983	P60033
Q19983	P21926
Q19983	O60636
Q09254	Q8WYQ3
Q09254	Q9Y6H1
Q09254	Q5T1J5
Q9XVU1	Q7Z7J7
Q9XVU1	Q86UP9
Q9XVU1	Q8TAF8
H2KZS0	P05089
H2KZS0	P78540
Q20628	P32320
Q22922	P32320
Q22616	P78537
Q22616	F8W036
P34436	Q9Y3D2
P34436	Q8IXL7
P91454	Q9Y5T4
P91454	Q96DA6
P30648	P32321
Q7YX48	O95164
Q21037	Q13416
Q8IG33	Q14696
Q09227	Q9BV19
O17581	Q9Y6X3
Q17958	Q9BUL8
Q93591	Q8IXQ4
Q966L8	Q8NAM6
O17386	Q5GH73
O17386	Q5GH76
O17386	Q5GH72
Q9UAZ6	Q96NT5
Q9UAZ6	Q7Z3Q1
Q9XWL3	Q96NT5
Q9XWL3	Q7Z3Q1
Q94276	Q86WK9
Q94276	Q8TEZ7
Q9XUT0	Q16643
Q9XUT0	Q9UJU6
Q10660	O77932
P34659	P62306
Q09645	Q13889
O61902	Q9UKK9
Q9XWW1	Q15005
Q9XWK2	Q9BVG4
Q9NAL4	Q9NVC6
O62220	Q92688
O62220	P39687
O62220	Q9BTT0
O62220	O43423
O62220	O95626
O01615	Q92688
O01615	P39687
O01615	Q9BTT0
O01615	O43423
O01615	O95626
Q18273	P56178
Q18273	O60479
Q18273	Q07687
Q18273	P56179
Q18273	P56177
O16786	O60828
O44415	O60828
Q19143	Q9NYS0
Q19143	Q9NYR9
Q8MNT0	Q8WWI1
Q8MNT0	Q9UPQ0
Q19642	O43264
G5EEP3	Q9Y256
Q18585	Q969W1
Q21775	Q96HA8
Q22140	Q9NX20
P91437	Q8N108
P91437	Q7Z3K6
P91437	Q8N344
Q19306	Q8N108
Q19306	Q7Z3K6
Q19306	Q8N344
Q94230	Q00577
Q94230	Q96QR8
Q94230	Q9UJV8
Q967F1	O60739
Q967F1	P41567
Q20123	O14681
Q21412	O95453
Q19967	P60059
Q22640	P84090
Q93230	Q15906
Q9N361	P82663
P10038	P09629
P10038	P31268
P10038	P17481
P10038	P31273
G5EFI9	O60921
G5EFI9	Q8NHY5
Q18048	O00339
Q18048	P21941
Q10955	O43572
P55954	P20674
Q95XD4	O95777
G5EBT5	Q9NXE8
Q21324	Q8IWL3
O44734	Q9ULW3
Q9TYT0	Q6NT76
Q7YTI4	Q96EK9
Q965T4	Q9BSH4
Q9U2W9	Q9BRT9
P34684	P20719
P34684	P09067
P34684	Q00444
P34684	P09630
H2KYD7	O00264
H2KYD7	O15173
G5ECJ4	Q6ZRY4
G5ECJ4	Q93062
Q8IAA5	P60983
Q8IAA5	O60234
O02139	Q9Y272
O02139	Q96D21
O17324	Q9UH90
O17324	Q8TB52
Q20652	Q8N2R8
Q20652	Q6ZT52
Q9XWW8	Q5JVL4
Q9XWW8	Q5JST6
B1V899	P48553
O01578	O95563
P10771	P07305
Q03565	O75531
E1B6Q7	Q7Z4H3
A4UZ34	Q9NYN1
Q09408	Q6PIY7
Q23155	P82912
P41880	Q9H875
Q17424	Q99757
Q7JPD8	Q8WZA0
Q9NAF8	Q86U90
Q19743	P10412
Q19743	P16402
Q19743	P16401
Q19743	P16403
Q19743	Q02539
Q19743	P22492
O16277	P10412
O16277	P16402
O16277	P16401
O16277	P16403
O16277	Q02539
O16277	P22492
P15796	P10412
P15796	P16402
P15796	P16401
P15796	P16403
P15796	Q02539
P15796	P22492
O01833	P10412
O01833	P16402
O01833	P16401
O01833	P16403
O01833	Q02539
O01833	P22492
O17536	P10412
O17536	P16402
O17536	P16401
O17536	P16403
O17536	Q02539
O17536	P22492
Q5ZR75	O75636
Q5ZR75	Q15485
Q5ZR75	O00602
Q5ZR75	P55083
H2KZV8	P50461
H2KZV8	Q16527
H2KZV8	P21291
P52906	Q99697
P52906	P78337
P52906	O75364
G5EDB0	Q9BT09
G5EDB0	Q8N129
Q9NA78	O95881
Q9N5S7	O95881
Q21828	Q9Y5U8
Q21828	P0DKB6
Q17868	P61024
O45814	Q9UHJ6
Q23646	Q8N9N8
Q93635	Q6ZUS6
Q9N371	Q96T52
Q9XWM0	Q96K19
Q18986	Q9H3F6
Q18986	Q13829
Q18986	Q8WZ19
Q18438	Q9UJG1
Q18438	O75425
A9CZN9	P48507
Q17635	O14777
O17570	P63173
O61968	Q5T6J7
G5EE37	Q9NQS7
O44992	Q9BVC3
P91353	Q96A35
P30636	Q9H3S4
Q9XWD5	P49770
Q20257	Q9UL17
Q20257	Q16650
Q20257	O95936
Q20257	Q99593
Q20257	O60806
Q22289	Q9UL17
Q22289	Q16650
Q22289	O95936
Q22289	Q99593
Q22289	O60806
Q22292	Q9UL17
Q22292	Q16650
Q22292	O95936
Q22292	Q99593
Q22292	O60806
Q9N2S5	Q7Z5L0
Q9UAX2	Q7Z5L0
Q9XX41	Q7Z5L0
G5EBG1	Q7Z5L0
Q9TYM7	Q7Z5L0
Q9N5F2	Q7Z5L0
Q18494	P46821
Q18494	P78559
Q18494	Q66K74
A9UJN7	P46821
A9UJN7	P78559
A9UJN7	Q66K74
P91859	P46821
P91859	P78559
P91859	Q66K74
Q18919	Q9UKL0
Q18919	Q9P2K3
Q18919	Q8IZ40
Q95Y41	Q9UKL0
Q95Y41	Q9P2K3
Q95Y41	Q8IZ40
Q95Y12	Q96T68
Q95Y12	Q15047
O61749	P09132
Q22078	Q9BW27
Q7YX26	Q9H7X0
Q9N584	Q96EY7
C6KRM7	Q13449
C6KRM7	Q9P121
C6KRM7	Q14982
C6KRM7	Q7Z3B1
C6KRM7	A6NGN9
G5EDV3	P67809
G5EDV3	P16989
G5EDV3	Q9Y2T7
P91306	P67809
P91306	P16989
P91306	Q9Y2T7
Q9BPN3	Q9P0K7
Q9BPN3	Q9BZF9
Q9BPN3	Q8TF21
Q9BPN3	Q8N283
Q9U2Z0	P32243
Q9U2Z0	P32242
Q9U2Z0	O43186
Q19953	Q86TJ2
Q19953	O75478
A9D699	O43257
O18180	P52815
K8ERU5	Q53FT3
P49197	P63220
A7IQW5	Q9H867
Q95Y51	O75940
O17594	Q9GZU8
Q18418	Q8N5A5
Q9N3F7	Q96K80
Q9N2W7	Q9UI09
Q9U2M5	P24385
Q9U2M5	P30279
Q9U2M5	P30281
Q93595	Q9H6V9
Q19347	Q9H6V9
Q09350	Q16204
C0VXV6	Q9H2W6
Q95X60	O43292
Q22187	Q6NUI6
P45966	Q9BTT4
Q17667	Q9C0E8
Q95QI6	Q8WVL7
Q95QQ9	Q9P2B4
H2KZZ2	P19484
H2KZZ2	O75030
H2KZZ2	P19532
H2KZZ2	O14948
Q09415	Q9NRG4
Q09415	Q8NB12
Q19819	Q14849
Q20796	Q8NI22
Q22528	Q9C0B7
O17670	Q99504
O17670	O95677
O17670	Q99502
O17670	O00167
P90933	Q9NXJ5
P90933	A6NFU8
P90931	Q9NXJ5
P90931	A6NFU8
A5JYY7	Q9NXJ5
A5JYY7	A6NFU8
P17488	P14653
P17488	P49639
P17488	Q9GZZ0
Q93315	P00167
Q93315	O43169
G5EF83	Q9H6P5
G5EF83	Q7L266
Q93319	Q6UX65
Q93319	Q8N682
P34453	P40855
P55853	P63165
O18003	Q8IVN8
Q20298	Q4V328
Q9NEX2	P52657
Q22013	Q9Y5M8
Q95ZQ5	Q9H307
Q8MQG4	Q9Y5Z6
Q8MQG4	O43825
Q8MQG4	Q9Y2C3
Q8MQG4	Q9NY97
Q8MQG4	Q9BYG0
Q8MQG4	Q9Y2A9
Q8MQG4	Q6ZMB0
Q8MQG4	Q8NFL0
Q8MQG4	Q9C0J1
Q8MQG4	Q6UX72
Q8MQG4	O96024
O17731	Q96F10
O17731	P21673
Q17777	Q8IZC4
Q17777	Q9BST9
Q18187	Q9NPJ3
Q8IG45	Q9NPJ3
Q9XTB5	Q8NC56
Q9XTB5	Q9Y2U8
Q9N366	Q96IU4
Q9N366	Q9BUJ0
Q17957	Q15543
O62519	Q8NFU5
B1GRL5	Q9Y5R8
O44951	Q99614
P91130	Q9NTX5
Q17428	Q9H8P0
Q2L6V2	Q9HD33
Q966G0	Q96LZ7
Q966G0	Q96TC7
Q17510	Q96LZ7
Q17510	Q96TC7
O76710	Q96LZ7
O76710	Q96TC7
P91490	Q96LZ7
P91490	Q96TC7
Q8MQB5	Q96LZ7
Q8MQB5	Q96TC7
P34560	Q96LZ7
P34560	Q96TC7
P46581	Q9HD90
P46581	Q13562
P46581	Q15784
P46581	Q96NK8
O61861	O15511
O61861	Q9BPX5
P91167	O15511
P91167	Q9BPX5
Q18025	O94876
Q18025	O75069
Q18025	Q9ULS5
Q20177	Q63HM9
Q20177	Q0VAA5
Q20177	Q9NUJ7
G5EGR4	O94964
G5EGR4	Q9Y4B5
O45876	Q8WW43
O45876	Q96BI3
P41936	P52952
Q20155	P26651
Q9XTY5	O15235
Q9N4G9	P62308
O44566	Q9Y3C4
Q22496	Q96S52
O76735	O43759
O76735	O43761
O76735	O43760
O76735	O95473
H2KZF8	Q08629
H2KZF8	Q9BQ16
H2KZF8	Q92563
Q8T3B9	P35713
Q8T3B9	Q9H6I2
Q8T3B9	Q9BT81
G5EEV0	Q16762
G5EEV0	P25325
O61706	Q9NV79
O61706	Q96MG8
Q21102	Q96FX2
Q21102	Q9H4G8
A3QMC5	P49207
P90789	P17568
Q10123	Q53H12
Q95QG4	P10636
Q95XA9	P20936
O02164	Q9NUD9
Q9U2D2	P12956
Q9XU98	P58658
Q9XWY8	Q6IN84
Q9XX18	Q9NWU5
Q95XC4	O95989
Q95XC4	Q9NZJ9
Q95XC4	Q96G61
Q95XC4	Q8NFP7
G5EGE2	P78426
G5EGE2	Q9C056
Q20563	Q15544
Q21417	Q15544
H2L0N8	Q3SXY8
Q9N3F1	O00399
G4S035	Q9Y5V0
Q95XM4	P33552
P34550	Q9UMZ2
Q21115	Q9HCU5
Q95PJ8	Q9BX74
O62512	P52888
O62512	Q9BYT8
Q18590	Q02575
Q18590	Q02577
G5ECC4	Q9NRE1
G5ECC4	P09237
D0FK02	Q5HYI8
Q17790	P04054
Q18988	O75716
Q9Y0V6	P62072
Q9XUM8	Q6ZNA4
Q9BI82	Q9BSH5
Q9U2H4	Q9BXW9
O45102	Q9BRV3
O16448	Q9BRV3
Q17757	Q9BRV3
Q9XX26	Q9BRV3
O44158	Q9H9H4
O44158	A5D8V6
Q8I7G0	Q8N2H4
Q8I7G0	H3BUS1
Q7JNM2	Q96EX2
Q7JNM2	Q5M7Z0
H2KYD0	Q567U6
G5ECP7	Q96MR6
Q9N3V8	A8MXD5
Q7YX41	Q9NPI0
Q9N5A1	Q9H944
P90953	Q99742
P90953	P81133
P90953	Q14190
P90953	Q9Y2N7
G5EE23	Q6WCQ1
G5EE23	Q9H2D6
Q9N3T3	O15318
Q9N3T3	Q9BT43
Q95Y04	P62857
Q9U3K1	Q12893
Q18405	Q9H6T3
Q22009	Q6ICL3
Q9U1Q8	Q6ICL3
Q22302	Q9H871
Q22302	Q96G75
Q8WQF3	Q9BZI7
Q8WQF3	Q9H1J1
O18229	O95336
A7WK43	Q6GMV3
P30629	Q96C01
Q7YWR3	Q6IPR1
Q9TZN2	Q9H063
O76791	O95279
O76791	Q96T54
Q22271	O95279
Q22271	Q96T54
O44773	O95279
O44773	Q96T54
P34410	O95279
P34410	Q96T54
A7LPG5	Q9NZ45
A7LPG5	Q8N5K1
Q18974	Q63HM1
O62460	Q63HM1
Q966I7	P62633
Q966I7	Q8WW36
Q21960	Q9NQ34
Q21960	Q9P0T7
Q22752	Q9NP97
Q22752	Q8TF09
Q9TXQ9	Q96CJ1
Q9TXQ9	Q96JC9
G5EF82	Q9H9A7
G5EFF9	Q9UI10
Q9BL93	Q96BZ8
Q6AHP8	Q9Y3D6
Q9XVD2	Q96LU5
Q9XVJ0	Q9BR61
Q09341	O75072
O16723	O75072
Q965P8	O75072
Q10044	O75072
O16721	O75072
Q95YB7	O75072
O18195	C4AMC7
O18195	Q6VEQ5
O18195	A8K0Z3
O18195	A8MWX3
O18195	Q9NQA3
B3KLZ9	Q8WYN3
B3KLZ9	Q9H175
B3KLZ9	Q96S65
G5EBY8	P55107
G5EBY8	P12645
O17687	P49321
Q17886	P49321
P92172	O95390
P92172	O14793
G5ED89	Q86YP4
G5ED89	Q8WXI9
Q93519	E9PLD5
Q93519	Q7Z3S9
O17861	P13284
Q09248	Q13561
O62144	Q6UX98
Q19906	Q2VPK5
G5EG59	Q9NQT4
Q95Q15	Q8N302
Q9U267	Q6P9B9
Q17573	Q9Y3C5
Q9TZ58	Q86WA6
Q9N586	Q13114
Q9N586	O00463
Q9N586	Q12933
Q9N586	Q13077
Q9N586	Q9Y4K3
O01805	P07108
O01805	Q8N6N7
Q6A586	Q9BYI3
Q6A586	Q8IXS8
Q965U6	Q92966
O44168	Q92966
P52554	O15212
Q20229	O15116
Q7YWV6	P39210
Q19824	Q7L5D6
Q18508	Q8WYP5
P90861	Q9NRX4
Q9BKR2	Q6PGP7
Q17476	Q9Y255
Q8MNX1	Q96EU6
Q22483	Q9Y3D5
Q9U1W2	Q96G25
Q965Q9	Q9H7E2
Q9XWP0	Q9Y2Q9
Q9N5N3	P16562
Q9N5N3	P54108
Q9N5N3	P54107
Q9N5N3	P48060
Q20603	P16562
Q20603	P54108
Q20603	P54107
Q20603	P48060
Q9N5N4	P16562
Q9N5N4	P54108
Q9N5N4	P54107
Q9N5N4	P48060
Q18543	P16562
Q18543	P54108
Q18543	P54107
Q18543	P48060
Q93444	P16562
Q93444	P54108
Q93444	P54107
Q93444	P48060
Q93746	P16562
Q93746	P54108
Q93746	P54107
Q93746	P48060
Q20608	P16562
Q20608	P54108
Q20608	P54107
Q20608	P48060
G5EF50	P16562
G5EF50	P54108
G5EF50	P54107
G5EF50	P48060
Q18538	P16562
Q18538	P54108
Q18538	P54107
Q18538	P48060
O16575	P16562
O16575	P54108
O16575	P54107
O16575	P48060
Q18540	P16562
Q18540	P54108
Q18540	P54107
Q18540	P48060
Q18539	P16562
Q18539	P54108
Q18539	P54107
Q18539	P48060
Q20609	P16562
Q20609	P54108
Q20609	P54107
Q20609	P48060
Q22421	P16562
Q22421	P54108
Q22421	P54107
Q22421	P48060
Q9N3I3	P16562
Q9N3I3	P54108
Q9N3I3	P54107
Q9N3I3	P48060
O62508	P16562
O62508	P54108
O62508	P54107
O62508	P48060
Q93747	P16562
Q93747	P54108
Q93747	P54107
Q93747	P48060
O62507	P16562
O62507	P54108
O62507	P54107
O62507	P48060
Q95QL0	Q7RTM1
Q95QL0	Q7RTS6
Q95QL0	Q7RTS5
O45067	Q7RTM1
O45067	Q7RTS6
O45067	Q7RTS5
G5EDX5	Q7RTM1
G5EDX5	Q7RTS6
G5EDX5	Q7RTS5
O16196	Q7RTM1
O16196	Q7RTS6
O16196	Q7RTS5
Q22976	Q7RTM1
