Gene stable ID	Transcript stable ID	Human gene stable ID	Human gene name
WBGene00007009	Y65B4BR.4b	ENSG00000198373	WWP2
WBGene00007009	Y65B4BR.4c.1	ENSG00000198373	WWP2
WBGene00007009	Y65B4BR.4c.2	ENSG00000198373	WWP2
WBGene00007009	Y65B4BR.4d.1	ENSG00000198373	WWP2
WBGene00007009	Y65B4BR.4d.2	ENSG00000198373	WWP2
WBGene00007010	R10E12.1a	ENSG00000170248	PDCD6IP
WBGene00007010	R10E12.1b	ENSG00000170248	PDCD6IP
WBGene00007010	R10E12.1c	ENSG00000170248	PDCD6IP
WBGene00007010	R10E12.1d	ENSG00000170248	PDCD6IP
WBGene00007012	ZK546.13	ENSG00000136146	MED4
WBGene00007013	Y62F5A.1a	ENSG00000159479	MED8
WBGene00007013	Y62F5A.1b	ENSG00000159479	MED8
WBGene00007014	T09A5.6.1	ENSG00000133398	MED10
WBGene00007014	T09A5.6.2	ENSG00000133398	MED10
WBGene00007017	Y113G7B.18a.1	ENSG00000284057	RP11-606E8.2
WBGene00007017	Y113G7B.18a.2	ENSG00000284057	RP11-606E8.2
WBGene00007017	Y113G7B.18a.3	ENSG00000284057	RP11-606E8.2
WBGene00007017	Y113G7B.18b.1	ENSG00000284057	RP11-606E8.2
WBGene00007017	Y113G7B.18b.2	ENSG00000284057	RP11-606E8.2
WBGene00007017	Y113G7B.18b.3	ENSG00000284057	RP11-606E8.2
WBGene00007017	Y113G7B.18a.1	ENSG00000042429	MED17
WBGene00007017	Y113G7B.18a.2	ENSG00000042429	MED17
WBGene00007017	Y113G7B.18a.3	ENSG00000042429	MED17
WBGene00007017	Y113G7B.18b.1	ENSG00000042429	MED17
WBGene00007017	Y113G7B.18b.2	ENSG00000042429	MED17
WBGene00007017	Y113G7B.18b.3	ENSG00000042429	MED17
WBGene00007018	C55B7.9.1	ENSG00000130772	MED18
WBGene00007018	C55B7.9.2	ENSG00000130772	MED18
WBGene00007019	Y71H2B.6	ENSG00000156603	MED19
WBGene00007020	Y104H12D.1a	ENSG00000124641	MED20
WBGene00007020	Y104H12D.1b	ENSG00000124641	MED20
WBGene00007021	C24H11.6	ENSG00000148950	IMMP1L
WBGene00007022	ZK970.3	ENSG00000148297	MED22
WBGene00007026	F32H2.2a	ENSG00000108590	MED31
WBGene00007026	F32H2.2b	ENSG00000108590	MED31
WBGene00007026	F32H2.2c	ENSG00000108590	MED31
WBGene00007027	Y111B2A.22a	ENSG00000282034	RP11-2C24.9
WBGene00007027	Y111B2A.22b	ENSG00000282034	RP11-2C24.9
WBGene00007027	Y111B2A.22c	ENSG00000282034	RP11-2C24.9
WBGene00007027	Y111B2A.22d	ENSG00000282034	RP11-2C24.9
WBGene00007027	Y111B2A.22a	ENSG00000080603	SRCAP
WBGene00007027	Y111B2A.22b	ENSG00000080603	SRCAP
WBGene00007027	Y111B2A.22c	ENSG00000080603	SRCAP
WBGene00007027	Y111B2A.22d	ENSG00000080603	SRCAP
WBGene00007027	Y111B2A.22a	ENSG00000185684	EP400NL
WBGene00007027	Y111B2A.22b	ENSG00000185684	EP400NL
WBGene00007027	Y111B2A.22c	ENSG00000185684	EP400NL
WBGene00007027	Y111B2A.22d	ENSG00000185684	EP400NL
WBGene00007027	Y111B2A.22a	ENSG00000183495	EP400
WBGene00007027	Y111B2A.22b	ENSG00000183495	EP400
WBGene00007027	Y111B2A.22c	ENSG00000183495	EP400
WBGene00007027	Y111B2A.22d	ENSG00000183495	EP400
WBGene00007028	C47D12.1a	ENSG00000196367	TRRAP
WBGene00007028	C47D12.1b	ENSG00000196367	TRRAP
WBGene00007028	C47D12.1c	ENSG00000196367	TRRAP
WBGene00007029	VC5.4.1	ENSG00000172977	KAT5
WBGene00007029	VC5.4.2	ENSG00000172977	KAT5
WBGene00007030	Y111B2A.11	ENSG00000135999	EPC2
WBGene00007030	Y111B2A.11	ENSG00000120616	EPC1
WBGene00007041	T24F1.6a	ENSG00000007402	CACNA2D2
WBGene00007041	T24F1.6b	ENSG00000007402	CACNA2D2
WBGene00007041	T24F1.6a	ENSG00000153956	CACNA2D1
WBGene00007041	T24F1.6b	ENSG00000153956	CACNA2D1
WBGene00007042	C26C6.1a	ENSG00000163939	PBRM1
WBGene00007042	C26C6.1b.1	ENSG00000163939	PBRM1
WBGene00007042	C26C6.1b.2	ENSG00000163939	PBRM1
WBGene00007043	T24D1.4	ENSG00000139133	ALG10
WBGene00007043	T24D1.4	ENSG00000175548	ALG10B
WBGene00007044	B0495.10a	ENSG00000124772	CPNE5
WBGene00007044	B0495.10b	ENSG00000124772	CPNE5
WBGene00007044	B0495.10c	ENSG00000124772	CPNE5
WBGene00007044	B0495.10a	ENSG00000144550	CPNE9
WBGene00007044	B0495.10b	ENSG00000144550	CPNE9
WBGene00007044	B0495.10c	ENSG00000144550	CPNE9
WBGene00007044	B0495.10a	ENSG00000139117	CPNE8
WBGene00007044	B0495.10b	ENSG00000139117	CPNE8
WBGene00007044	B0495.10c	ENSG00000139117	CPNE8
WBGene00007045	T04A8.12	ENSG00000148985	PGAP2
WBGene00007047	T20F10.1	ENSG00000150457	LATS2
WBGene00007047	T20F10.1	ENSG00000131023	LATS1
WBGene00007048	C16A3.7	ENSG00000086102	NFX1
WBGene00007050	F18C5.3	ENSG00000120800	UTP20
WBGene00007053	T04D1.4	ENSG00000100888	CHD8
WBGene00007053	T04D1.4	ENSG00000177200	CHD9
WBGene00007053	T04D1.4	ENSG00000124177	CHD6
WBGene00007053	T04D1.4	ENSG00000171316	CHD7
WBGene00007054	B0379.4a	ENSG00000144579	CTDSP1
WBGene00007054	B0379.4b	ENSG00000144579	CTDSP1
WBGene00007054	B0379.4c	ENSG00000144579	CTDSP1
WBGene00007054	B0379.4a	ENSG00000175215	CTDSP2
WBGene00007054	B0379.4b	ENSG00000175215	CTDSP2
WBGene00007054	B0379.4c	ENSG00000175215	CTDSP2
WBGene00007054	B0379.4a	ENSG00000144677	CTDSPL
WBGene00007054	B0379.4b	ENSG00000144677	CTDSPL
WBGene00007054	B0379.4c	ENSG00000144677	CTDSPL
WBGene00007055	F41E6.6.1	ENSG00000174080	CTSF
WBGene00007055	F41E6.6.2	ENSG00000174080	CTSF
WBGene00007056	F09G8.2	ENSG00000137976	DNASE2B
WBGene00007056	F09G8.2	ENSG00000105612	DNASE2
WBGene00007059	F08C6.3	ENSG00000223501	VPS52
WBGene00007060	T26A5.1	ENSG00000160179	ABCG1
WBGene00007060	T26A5.1	ENSG00000172350	ABCG4
WBGene00007062	Y59A8B.9	ENSG00000084764	MAPRE3
WBGene00007062	Y59A8B.9	ENSG00000166974	MAPRE2
WBGene00007062	Y59A8B.9	ENSG00000101367	MAPRE1
WBGene00007067	4R79.2a	ENSG00000255587	RAB44
WBGene00007067	4R79.2b	ENSG00000255587	RAB44
WBGene00007071	AC3.5a.1	ENSG00000172901	LVRN
WBGene00007071	AC3.5a.2	ENSG00000172901	LVRN
WBGene00007071	AC3.5b	ENSG00000172901	LVRN
WBGene00007080	AH6.2	ENSG00000164466	SFXN1
WBGene00007080	AH6.2	ENSG00000107819	SFXN3
WBGene00007089	B0001.4a	ENSG00000143179	UCK2
WBGene00007089	B0001.4b	ENSG00000143179	UCK2
WBGene00007089	B0001.4a	ENSG00000130717	UCK1
WBGene00007089	B0001.4b	ENSG00000130717	UCK1
WBGene00007099	B0024.9a	ENSG00000100348	TXN2
WBGene00007099	B0024.9b	ENSG00000100348	TXN2
WBGene00007100	B0024.10	ENSG00000169696	ASPSCR1
WBGene00007101	B0024.11	ENSG00000129317	PUS7L
WBGene00007102	B0024.13	ENSG00000128039	SRD5A3
WBGene00007103	B0024.14a	ENSG00000150938	CRIM1
WBGene00007103	B0024.14b	ENSG00000150938	CRIM1
WBGene00007103	B0024.14c	ENSG00000150938	CRIM1
WBGene00007103	B0024.14d	ENSG00000150938	CRIM1
WBGene00007103	B0024.14e	ENSG00000150938	CRIM1
WBGene00007103	B0024.14f	ENSG00000150938	CRIM1
WBGene00007105	B0035.1a	ENSG00000010244	ZNF207
WBGene00007105	B0035.1b	ENSG00000010244	ZNF207
WBGene00007106	B0035.3	ENSG00000172264	MACROD2
WBGene00007107	B0035.4	ENSG00000101132	PFDN4
WBGene00007108	B0035.5	ENSG00000160211	G6PD
WBGene00007110	B0035.11	ENSG00000166477	LEO1
WBGene00007111	B0035.12.1	ENSG00000075856	SART3
WBGene00007111	B0035.12.2	ENSG00000075856	SART3
WBGene00007111	B0035.12.3	ENSG00000075856	SART3
WBGene00007114	B0035.16	ENSG00000100416	TRMU
WBGene00007117	B0240.2	ENSG00000163354	DCST2
WBGene00007118	B0240.4	ENSG00000058804	NDC1
WBGene00007122	B0250.5	ENSG00000106049	HIBADH
WBGene00007126	B0250.9	ENSG00000149809	TM7SF2
WBGene00007126	B0250.9	ENSG00000143815	LBR
WBGene00007128	B0272.2	ENSG00000262633	RP11-156P1.2
WBGene00007128	B0272.2	ENSG00000108433	GOSR2
WBGene00007129	B0272.3	ENSG00000138796	HADH
WBGene00007135	B0285.1a	ENSG00000065883	CDK13
WBGene00007135	B0285.1b	ENSG00000065883	CDK13
WBGene00007135	B0285.1c	ENSG00000065883	CDK13
WBGene00007135	B0285.1a	ENSG00000167258	CDK12
WBGene00007135	B0285.1b	ENSG00000167258	CDK12
WBGene00007135	B0285.1c	ENSG00000167258	CDK12
WBGene00007137	B0285.4	ENSG00000205629	LCMT1
WBGene00007143	B0334.3a.1	ENSG00000131373	HACL1
WBGene00007143	B0334.3a.2	ENSG00000131373	HACL1
WBGene00007143	B0334.3b	ENSG00000131373	HACL1
WBGene00007144	B0334.4	ENSG00000169230	PRELID1
WBGene00007145	B0334.5	ENSG00000156170	NDUFAF6
WBGene00007150	B0365.1	ENSG00000131473	ACLY
WBGene00007167	B0393.2.1	ENSG00000131374	TBC1D5
WBGene00007167	B0393.2.2	ENSG00000131374	TBC1D5
WBGene00007174	B0395.2	ENSG00000167780	SOAT2
WBGene00007174	B0395.2	ENSG00000057252	SOAT1
WBGene00007175	B0395.3.1	ENSG00000095321	CRAT
WBGene00007175	B0395.3.2	ENSG00000095321	CRAT
WBGene00007176	B0399.1a	ENSG00000143603	KCNN3
WBGene00007176	B0399.1b	ENSG00000143603	KCNN3
WBGene00007176	B0399.1c	ENSG00000143603	KCNN3
WBGene00007176	B0399.1d	ENSG00000143603	KCNN3
WBGene00007176	B0399.1e	ENSG00000143603	KCNN3
WBGene00007176	B0399.1f	ENSG00000143603	KCNN3
WBGene00007176	B0399.1a	ENSG00000105642	KCNN1
WBGene00007176	B0399.1b	ENSG00000105642	KCNN1
WBGene00007176	B0399.1c	ENSG00000105642	KCNN1
WBGene00007176	B0399.1d	ENSG00000105642	KCNN1
WBGene00007176	B0399.1e	ENSG00000105642	KCNN1
WBGene00007176	B0399.1f	ENSG00000105642	KCNN1
WBGene00007176	B0399.1a	ENSG00000080709	KCNN2
WBGene00007176	B0399.1b	ENSG00000080709	KCNN2
WBGene00007176	B0399.1c	ENSG00000080709	KCNN2
WBGene00007176	B0399.1d	ENSG00000080709	KCNN2
WBGene00007176	B0399.1e	ENSG00000080709	KCNN2
WBGene00007176	B0399.1f	ENSG00000080709	KCNN2
WBGene00007176	B0399.1a	ENSG00000104783	KCNN4
WBGene00007176	B0399.1b	ENSG00000104783	KCNN4
WBGene00007176	B0399.1c	ENSG00000104783	KCNN4
WBGene00007176	B0399.1d	ENSG00000104783	KCNN4
WBGene00007176	B0399.1e	ENSG00000104783	KCNN4
WBGene00007176	B0399.1f	ENSG00000104783	KCNN4
WBGene00007184	B0464.2a	ENSG00000198730	CTR9
WBGene00007184	B0464.2d	ENSG00000198730	CTR9
WBGene00007186	B0464.6.1	ENSG00000146842	TMEM209
WBGene00007186	B0464.6.2	ENSG00000146842	TMEM209
WBGene00007188	B0464.9	ENSG00000214517	PPME1
WBGene00007189	B0491.1	ENSG00000143315	PIGM
WBGene00007190	B0491.3	ENSG00000137824	RMDN3
WBGene00007190	B0491.3	ENSG00000115841	RMDN2
WBGene00007194	B0491.7	ENSG00000117543	DPH5
WBGene00007195	B0513.2a.1	ENSG00000163634	THOC7
WBGene00007195	B0513.2a.2	ENSG00000163634	THOC7
WBGene00007195	B0513.2b.1	ENSG00000163634	THOC7
WBGene00007195	B0513.2b.2	ENSG00000163634	THOC7
WBGene00007197	B0513.5a	ENSG00000100033	PRODH
WBGene00007197	B0513.5b	ENSG00000100033	PRODH
WBGene00007197	B0513.5a	ENSG00000277196	AC007325.2
WBGene00007197	B0513.5b	ENSG00000277196	AC007325.2
WBGene00007200	B0513.9a	ENSG00000118640	VAMP8
WBGene00007200	B0513.9b	ENSG00000118640	VAMP8
WBGene00007201	B0564.1a	ENSG00000178896	EXOSC4
WBGene00007202	B0564.2a	ENSG00000239382	ALKBH6
WBGene00007202	B0564.2b	ENSG00000239382	ALKBH6
WBGene00007203	B0564.3.1	ENSG00000039987	BEST2
WBGene00007203	B0564.3.2	ENSG00000039987	BEST2
WBGene00007203	B0564.3.1	ENSG00000142959	BEST4
WBGene00007203	B0564.3.2	ENSG00000142959	BEST4
WBGene00007203	B0564.3.1	ENSG00000167995	BEST1
WBGene00007203	B0564.3.2	ENSG00000167995	BEST1
WBGene00007203	B0564.3.1	ENSG00000127325	BEST3
WBGene00007203	B0564.3.2	ENSG00000127325	BEST3
WBGene00007204	B0564.4	ENSG00000039987	BEST2
WBGene00007204	B0564.4	ENSG00000142959	BEST4
WBGene00007204	B0564.4	ENSG00000167995	BEST1
WBGene00007204	B0564.4	ENSG00000127325	BEST3
WBGene00007210	BE10.2	ENSG00000187546	AGMO
WBGene00007216	C01A2.4	ENSG00000083937	CHMP2B
WBGene00007217	C01A2.5	ENSG00000022277	RTFDC1
WBGene00007223	C01F6.9a	ENSG00000120963	ZNF706
WBGene00007223	C01F6.9b	ENSG00000120963	ZNF706
WBGene00007223	C01F6.9c	ENSG00000120963	ZNF706
WBGene00007226	C01G6.4	ENSG00000123091	RNF11
WBGene00007234	C01G10.7	ENSG00000125246	CLYBL
WBGene00007235	C01G10.8.1	ENSG00000100591	AHSA1
WBGene00007235	C01G10.8.2	ENSG00000100591	AHSA1
WBGene00007235	C01G10.8.1	ENSG00000173209	AHSA2
WBGene00007235	C01G10.8.2	ENSG00000173209	AHSA2
WBGene00007236	C01G10.9	ENSG00000037757	MRI1
WBGene00007237	C01G10.10a	ENSG00000128694	OSGEPL1
WBGene00007237	C01G10.10b	ENSG00000128694	OSGEPL1
WBGene00007252	C01H6.2	ENSG00000165138	ANKS6
WBGene00007255	C01H6.6.1	ENSG00000168763	CNNM3
WBGene00007255	C01H6.6.2	ENSG00000168763	CNNM3
WBGene00007256	C01H6.7a.1	ENSG00000028310	BRD9
WBGene00007256	C01H6.7a.2	ENSG00000028310	BRD9
WBGene00007256	C01H6.7b.1	ENSG00000028310	BRD9
WBGene00007256	C01H6.7b.2	ENSG00000028310	BRD9
WBGene00007256	C01H6.7a.1	ENSG00000166164	BRD7
WBGene00007256	C01H6.7a.2	ENSG00000166164	BRD7
WBGene00007256	C01H6.7b.1	ENSG00000166164	BRD7
WBGene00007256	C01H6.7b.2	ENSG00000166164	BRD7
WBGene00007258	C01H6.9	ENSG00000177602	GSG2
WBGene00007261	C02C6.3a	ENSG00000146242	TPBG
WBGene00007261	C02C6.3b	ENSG00000146242	TPBG
WBGene00007261	C02C6.3c	ENSG00000146242	TPBG
WBGene00007261	C02C6.3d	ENSG00000146242	TPBG
WBGene00007261	C02C6.3a	ENSG00000261594	TPBGL
WBGene00007261	C02C6.3b	ENSG00000261594	TPBGL
WBGene00007261	C02C6.3c	ENSG00000261594	TPBGL
WBGene00007261	C02C6.3d	ENSG00000261594	TPBGL
WBGene00007267	C03A3.2	ENSG00000109066	TMEM104
WBGene00007270	C03C10.4	ENSG00000175137	SH3BP5L
WBGene00007277	C03D6.5	ENSG00000105011	ASF1B
WBGene00007277	C03D6.5	ENSG00000111875	ASF1A
WBGene00007287	C04A11.3	ENSG00000065613	SLK
WBGene00007287	C04A11.3	ENSG00000072786	STK10
WBGene00007302	C04F12.8	ENSG00000167065	DUSP18
WBGene00007302	C04F12.8	ENSG00000189037	DUSP21
WBGene00007302	C04F12.8	ENSG00000276023	DUSP14
WBGene00007303	C04F12.9	ENSG00000171865	RNASEH1
WBGene00007303	C04F12.9	ENSG00000255767	RP13-512J5.1
WBGene00007312	C04H5.1	ENSG00000173113	TRMT112
WBGene00007328	C05C10.1	ENSG00000014257	ACPP
WBGene00007328	C05C10.1	ENSG00000134575	ACP2
WBGene00007328	C05C10.1	ENSG00000142513	ACPT
WBGene00007330	C05C10.3	ENSG00000083720	OXCT1
WBGene00007330	C05C10.3	ENSG00000198754	OXCT2
WBGene00007331	C05C10.4.1	ENSG00000014257	ACPP
WBGene00007331	C05C10.4.2	ENSG00000014257	ACPP
WBGene00007331	C05C10.4.3	ENSG00000014257	ACPP
WBGene00007331	C05C10.4.1	ENSG00000134575	ACP2
WBGene00007331	C05C10.4.2	ENSG00000134575	ACP2
WBGene00007331	C05C10.4.3	ENSG00000134575	ACP2
WBGene00007331	C05C10.4.1	ENSG00000142513	ACPT
WBGene00007331	C05C10.4.2	ENSG00000142513	ACPT
WBGene00007331	C05C10.4.3	ENSG00000142513	ACPT
WBGene00007333	C05C10.6a	ENSG00000137055	PLAA
WBGene00007333	C05C10.6b	ENSG00000137055	PLAA
WBGene00007333	C05C10.6c	ENSG00000137055	PLAA
WBGene00007347	C05G5.1	ENSG00000138463	DIRC2
WBGene00007347	C05G5.1	ENSG00000169026	MFSD7
WBGene00007350	C05G5.4	ENSG00000163541	SUCLG1
WBGene00007351	C05G5.5a	ENSG00000269113	TRABD2B
WBGene00007351	C05G5.5b	ENSG00000269113	TRABD2B
WBGene00007351	C05G5.5c	ENSG00000269113	TRABD2B
WBGene00007351	C05G5.5a	ENSG00000186854	TRABD2A
WBGene00007351	C05G5.5b	ENSG00000186854	TRABD2A
WBGene00007351	C05G5.5c	ENSG00000186854	TRABD2A
WBGene00007352	C06A1.1	ENSG00000165280	VCP
WBGene00007355	C06A1.5	ENSG00000100142	POLR2F
WBGene00007357	C06A12.3a	ENSG00000100744	GSKIP
WBGene00007357	C06A12.3b.1	ENSG00000100744	GSKIP
WBGene00007357	C06A12.3b.2	ENSG00000100744	GSKIP
WBGene00007357	C06A12.3c	ENSG00000100744	GSKIP
WBGene00007363	C06B3.4	ENSG00000103160	HSDL1
WBGene00007364	C06B3.5	ENSG00000103160	HSDL1
WBGene00007384	C06G8.1	ENSG00000169241	SLC50A1
WBGene00007386	C06H2.2	ENSG00000084090	STARD7
WBGene00007387	C06H2.3	ENSG00000155666	KDM8
WBGene00007388	C06H2.4	ENSG00000135917	SLC19A3
WBGene00007388	C06H2.4	ENSG00000117479	SLC19A2
WBGene00007388	C06H2.4	ENSG00000173638	SLC19A1
WBGene00007396	C07A4.1	ENSG00000116001	TIA1
WBGene00007396	C07A4.1	ENSG00000151923	TIAL1
WBGene00007400	C07A9.2.1	ENSG00000106245	BUD31
WBGene00007400	C07A9.2.2	ENSG00000106245	BUD31
WBGene00007404	C07A9.8	ENSG00000039987	BEST2
WBGene00007404	C07A9.8	ENSG00000142959	BEST4
WBGene00007404	C07A9.8	ENSG00000167995	BEST1
WBGene00007404	C07A9.8	ENSG00000127325	BEST3
WBGene00007409	C07B5.4a	ENSG00000114993	RTKN
WBGene00007409	C07B5.4b.1	ENSG00000114993	RTKN
WBGene00007409	C07B5.4b.2	ENSG00000114993	RTKN
WBGene00007409	C07B5.4a	ENSG00000182010	RTKN2
WBGene00007409	C07B5.4b.1	ENSG00000182010	RTKN2
WBGene00007409	C07B5.4b.2	ENSG00000182010	RTKN2
WBGene00007412	C07E3.1a	ENSG00000100109	TFIP11
WBGene00007412	C07E3.1b	ENSG00000100109	TFIP11
WBGene00007413	C07E3.2	ENSG00000188976	NOC2L
WBGene00007419	C07E3.9	ENSG00000258417	RP11-240B13.2
WBGene00007419	C07E3.9	ENSG00000188257	PLA2G2A
WBGene00007419	C07E3.9	ENSG00000069764	PLA2G10
WBGene00007419	C07E3.9	ENSG00000187980	PLA2G2C
WBGene00007419	C07E3.9	ENSG00000127472	PLA2G5
WBGene00007419	C07E3.9	ENSG00000117215	PLA2G2D
WBGene00007419	C07E3.9	ENSG00000253117	OC90
WBGene00007419	C07E3.9	ENSG00000188784	PLA2G2E
WBGene00007419	C07E3.9	ENSG00000170890	PLA2G1B
WBGene00007419	C07E3.9	ENSG00000158786	PLA2G2F
WBGene00007428	C08B6.7a	ENSG00000185800	DMWD
WBGene00007428	C08B6.7b	ENSG00000185800	DMWD
WBGene00007428	C08B6.7a	ENSG00000140153	WDR20
WBGene00007428	C08B6.7b	ENSG00000140153	WDR20
WBGene00007428	C08B6.7a	ENSG00000268434	AC011530.4
WBGene00007428	C08B6.7b	ENSG00000268434	AC011530.4
WBGene00007429	C08B6.8a	ENSG00000076043	REXO2
WBGene00007429	C08B6.8b.1	ENSG00000076043	REXO2
WBGene00007429	C08B6.8b.2	ENSG00000076043	REXO2
WBGene00007429	C08B6.8b.3	ENSG00000076043	REXO2
WBGene00007433	C08B11.3	ENSG00000189079	ARID2
WBGene00007434	C08B11.6	ENSG00000075089	ACTR6
WBGene00007435	C08B11.8	ENSG00000088035	ALG6
WBGene00007436	C08B11.9	ENSG00000164008	C1orf50
WBGene00007438	C08E8.2	ENSG00000101474	APMAP
WBGene00007444	C08F8.2a	ENSG00000156502	SUPV3L1
WBGene00007444	C08F8.2b	ENSG00000156502	SUPV3L1
WBGene00007444	C08F8.2c.1	ENSG00000156502	SUPV3L1
WBGene00007444	C08F8.2c.2	ENSG00000156502	SUPV3L1
WBGene00007446	C08F8.4a	ENSG00000143797	MBOAT2
WBGene00007446	C08F8.4b	ENSG00000143797	MBOAT2
WBGene00007446	C08F8.4c	ENSG00000143797	MBOAT2
WBGene00007446	C08F8.4a	ENSG00000172197	MBOAT1
WBGene00007446	C08F8.4b	ENSG00000172197	MBOAT1
WBGene00007446	C08F8.4c	ENSG00000172197	MBOAT1
WBGene00007446	C08F8.4a	ENSG00000177669	MBOAT4
WBGene00007446	C08F8.4b	ENSG00000177669	MBOAT4
WBGene00007446	C08F8.4c	ENSG00000177669	MBOAT4
WBGene00007462	C08H9.1	ENSG00000064601	CTSA
WBGene00007463	C08H9.2a	ENSG00000115677	HDLBP
WBGene00007463	C08H9.2b	ENSG00000115677	HDLBP
WBGene00007480	C09F9.3a	ENSG00000115419	GLS
WBGene00007480	C09F9.3b	ENSG00000115419	GLS
WBGene00007480	C09F9.3c	ENSG00000115419	GLS
WBGene00007480	C09F9.3d	ENSG00000115419	GLS
WBGene00007480	C09F9.3e	ENSG00000115419	GLS
WBGene00007480	C09F9.3f	ENSG00000115419	GLS
WBGene00007480	C09F9.3a	ENSG00000135423	GLS2
WBGene00007480	C09F9.3b	ENSG00000135423	GLS2
WBGene00007480	C09F9.3c	ENSG00000135423	GLS2
WBGene00007480	C09F9.3d	ENSG00000135423	GLS2
WBGene00007480	C09F9.3e	ENSG00000135423	GLS2
WBGene00007480	C09F9.3f	ENSG00000135423	GLS2
WBGene00007488	C09G5.2a	ENSG00000132768	DPH2
WBGene00007488	C09G5.2b	ENSG00000132768	DPH2
WBGene00007490	C09G5.8a	ENSG00000103494	RPGRIP1L
WBGene00007490	C09G5.8b	ENSG00000103494	RPGRIP1L
WBGene00007490	C09G5.8c	ENSG00000103494	RPGRIP1L
WBGene00007490	C09G5.8a	ENSG00000092200	RPGRIP1
WBGene00007490	C09G5.8b	ENSG00000092200	RPGRIP1
WBGene00007490	C09G5.8c	ENSG00000092200	RPGRIP1
WBGene00007500	C09H10.6	ENSG00000132780	NASP
WBGene00007505	C10C5.1a	ENSG00000103335	PIEZO1
WBGene00007505	C10C5.1b	ENSG00000103335	PIEZO1
WBGene00007505	C10C5.1c	ENSG00000103335	PIEZO1
WBGene00007505	C10C5.1d	ENSG00000103335	PIEZO1
WBGene00007505	C10C5.1e	ENSG00000103335	PIEZO1
WBGene00007505	C10C5.1f	ENSG00000103335	PIEZO1
WBGene00007505	C10C5.1g	ENSG00000103335	PIEZO1
WBGene00007505	C10C5.1h	ENSG00000103335	PIEZO1
WBGene00007505	C10C5.1i	ENSG00000103335	PIEZO1
WBGene00007505	C10C5.1j	ENSG00000103335	PIEZO1
WBGene00007505	C10C5.1k	ENSG00000103335	PIEZO1
WBGene00007505	C10C5.1l	ENSG00000103335	PIEZO1
WBGene00007505	C10C5.1a	ENSG00000154864	PIEZO2
WBGene00007505	C10C5.1b	ENSG00000154864	PIEZO2
WBGene00007505	C10C5.1c	ENSG00000154864	PIEZO2
WBGene00007505	C10C5.1d	ENSG00000154864	PIEZO2
WBGene00007505	C10C5.1e	ENSG00000154864	PIEZO2
WBGene00007505	C10C5.1f	ENSG00000154864	PIEZO2
WBGene00007505	C10C5.1g	ENSG00000154864	PIEZO2
WBGene00007505	C10C5.1h	ENSG00000154864	PIEZO2
WBGene00007505	C10C5.1i	ENSG00000154864	PIEZO2
WBGene00007505	C10C5.1j	ENSG00000154864	PIEZO2
WBGene00007505	C10C5.1k	ENSG00000154864	PIEZO2
WBGene00007505	C10C5.1l	ENSG00000154864	PIEZO2
WBGene00007507	C10C5.3	ENSG00000243989	ACY1
WBGene00007507	C10C5.3	ENSG00000114786	ABHD14A-ACY1
WBGene00007508	C10C5.4	ENSG00000243989	ACY1
WBGene00007508	C10C5.4	ENSG00000114786	ABHD14A-ACY1
WBGene00007509	C10C5.5	ENSG00000243989	ACY1
WBGene00007509	C10C5.5	ENSG00000114786	ABHD14A-ACY1
WBGene00007513	C10C6.5.1	ENSG00000160179	ABCG1
WBGene00007513	C10C6.5.2	ENSG00000160179	ABCG1
WBGene00007513	C10C6.5.1	ENSG00000172350	ABCG4
WBGene00007513	C10C6.5.2	ENSG00000172350	ABCG4
WBGene00007514	C10C6.6	ENSG00000105726	ATP13A1
WBGene00007516	C11E4.1	ENSG00000198704	GPX6
WBGene00007516	C11E4.1	ENSG00000176153	GPX2
WBGene00007516	C11E4.1	ENSG00000224586	GPX5
WBGene00007516	C11E4.1	ENSG00000233276	GPX1
WBGene00007516	C11E4.1	ENSG00000211445	GPX3
WBGene00007517	C11E4.2	ENSG00000198704	GPX6
WBGene00007517	C11E4.2	ENSG00000176153	GPX2
WBGene00007517	C11E4.2	ENSG00000224586	GPX5
WBGene00007517	C11E4.2	ENSG00000233276	GPX1
WBGene00007517	C11E4.2	ENSG00000211445	GPX3
WBGene00007520	C11E4.6	ENSG00000064999	ANKS1A
WBGene00007520	C11E4.6	ENSG00000185046	ANKS1B
WBGene00007528	C11H1.2	ENSG00000188092	GPR89B
WBGene00007528	C11H1.2	ENSG00000117262	GPR89A
WBGene00007529	C11H1.3	ENSG00000102858	MGRN1
WBGene00007529	C11H1.3	ENSG00000141576	RNF157
WBGene00007531	C11H1.7a	ENSG00000137161	CNPY3
WBGene00007531	C11H1.7b	ENSG00000137161	CNPY3
WBGene00007531	C11H1.7a	ENSG00000166997	CNPY4
WBGene00007531	C11H1.7b	ENSG00000166997	CNPY4
WBGene00007534	C12D8.1a	ENSG00000107164	FUBP3
WBGene00007534	C12D8.1b	ENSG00000107164	FUBP3
WBGene00007534	C12D8.1c.1	ENSG00000107164	FUBP3
WBGene00007534	C12D8.1c.2	ENSG00000107164	FUBP3
WBGene00007534	C12D8.1c.3	ENSG00000107164	FUBP3
WBGene00007534	C12D8.1d	ENSG00000107164	FUBP3
WBGene00007534	C12D8.1a	ENSG00000088247	KHSRP
WBGene00007534	C12D8.1b	ENSG00000088247	KHSRP
WBGene00007534	C12D8.1c.1	ENSG00000088247	KHSRP
